Filename,AI_Percentage,AI_Word_Count
2079.txt,3.155818540433925,16
208.txt,0.5050505050505051,1
2080.txt,0.4405286343612335,1
2081.txt,0.0,0
2082.txt,3.861003861003861,10
2084.txt,0.0,0
2085.txt,0.0,0
2087.txt,4.101161995898838,60
2088.txt,0.3134796238244514,2
2089.txt,0.0,0
209.txt,4.428571428571428,31
2090.txt,0.2849002849002849,1
2091.txt,0.0,0
2092.txt,1.2934518997574778,16
2093.txt,5.647840531561462,51
2094.txt,3.581267217630854,13
2095.txt,0.0,0
2096.txt,0.6139677666922486,8
2097.txt,3.48314606741573,31
2098.txt,0.11441647597254005,1
2099.txt,10.526315789473683,12
21.txt,1.2436844150796735,32
210.txt,2.5179856115107913,7
2100.txt,0.0,0
2101.txt,1.5247776365946633,12
2102.txt,0.0,0
2103.txt,0.2808988764044944,1
2105.txt,0.0,0
2106.txt,0.16163793103448276,3
2107.txt,0.0,0
2108.txt,4.401408450704225,50
2111.txt,4.372355430183357,62
2112.txt,1.0309278350515463,2
2113.txt,0.5457025920873124,4
2115.txt,0.0,0
2116.txt,0.0,0
2117.txt,3.0985915492957745,11
2118.txt,4.466019417475728,23
212.txt,0.0,0
2120.txt,0.0,0
2121.txt,0.7648183556405354,4
2122.txt,2.941176470588235,8
2123.txt,0.5494505494505495,10
2124.txt,0.0,0
2125.txt,0.0,0
2126.txt,0.0,0
2127.txt,7.11743772241993,40
2128.txt,0.6,6
2129.txt,0.0,0
213.txt,0.0,0
2130.txt,2.42914979757085,6
2131.txt,0.4098360655737705,1
2132.txt,0.08059641345960104,4
2133.txt,0.0,0
2135.txt,0.1179245283018868,1
2136.txt,0.0,0
2139.txt,0.0,0
214.txt,0.0,0
2140.txt,0.0,0
2141.txt,7.160493827160494,29
2142.txt,5.577689243027888,14
2143.txt,0.0,0
2144.txt,0.8097165991902834,4
2145.txt,0.8946322067594433,18
2146.txt,0.9937888198757764,8
2147.txt,0.0,0
2149.txt,2.5956284153005464,76
215.txt,0.0,0
2150.txt,0.3412969283276451,1
2151.txt,0.3656307129798903,2
2153.txt,0.0,0
2154.txt,0.0,0
2155.txt,0.0,0
2156.txt,0.3552397868561279,2
2157.txt,0.07163323782234957,1
2158.txt,3.2432432432432434,18
2160.txt,0.0,0
2161.txt,0.0,0
2162.txt,0.0,0
2163.txt,3.5031847133757963,11
2165.txt,4.670126019273535,63
2166.txt,0.0,0
2167.txt,0.0,0
2168.txt,0.22779043280182232,1
2169.txt,4.545454545454546,3
2171.txt,0.0,0
2173.txt,0.034614053305642094,1
2174.txt,0.0,0
2176.txt,0.08733624454148471,1
2177.txt,0.3412969283276451,1
2178.txt,0.1335746294381248,62
2179.txt,0.0,0
218.txt,0.0,0
2180.txt,0.0,0
2181.txt,4.4692737430167595,8
2182.txt,2.122015915119363,8
2183.txt,0.0,0
2184.txt,0.4357298474945534,2
2185.txt,0.15015015015015015,1
2186.txt,0.0,0
2188.txt,0.9478672985781991,2
2189.txt,0.0,0
219.txt,0.0,0
2191.txt,0.3453379378391712,7
2192.txt,0.065359477124183,1
2193.txt,5.0,1
2194.txt,0.303951367781155,1
2195.txt,0.0,0
2196.txt,5.9045226130653266,47
2198.txt,7.142857142857142,1
22.txt,5.555555555555555,5
220.txt,0.9971509971509971,7
2200.txt,0.0,0
2202.txt,2.7777777777777777,2
2203.txt,0.0,0
2204.txt,0.0,0
2205.txt,2.197802197802198,6
2206.txt,4.851556842867487,67
2208.txt,0.0,0
2209.txt,1.1001100110011002,10
221.txt,0.0,0
2211.txt,5.699481865284974,11
2212.txt,0.0,0
2214.txt,0.0,0
2216.txt,0.0,0
2217.txt,1.7985611510791366,10
2219.txt,0.031650577623041624,2
222.txt,0.5221932114882507,4
2220.txt,0.0,0
2221.txt,0.0,0
2222.txt,0.17889087656529518,1
2223.txt,6.862745098039216,21
2224.txt,0.0,0
2225.txt,0.435052827843381,7
2228.txt,0.0,0
223.txt,0.0,0
2231.txt,4.938271604938271,20
2233.txt,0.0,0
2234.txt,0.0,0
2236.txt,0.0,0
2237.txt,0.0,0
2238.txt,1.8018018018018018,4
224.txt,0.05995203836930455,1
2240.txt,0.53475935828877,1
2241.txt,0.6564551422319475,3
2242.txt,0.040436716538617065,1
2244.txt,0.0,0
2245.txt,0.0,0
2246.txt,0.5856515373352855,4
2247.txt,0.11148272017837235,4
2248.txt,0.625,1
2249.txt,4.221635883905013,48
2250.txt,0.0,0
2251.txt,2.9217719132893496,31
2252.txt,0.0,0
2254.txt,0.0,0
2257.txt,5.023923444976076,21
2258.txt,0.3003003003003003,1
2259.txt,0.0,0
2260.txt,3.2414910858995136,20
2261.txt,0.0,0
2262.txt,1.257861635220126,2
2263.txt,0.0,0
2264.txt,0.0,0
2265.txt,0.25673940949935814,2
2266.txt,1.342281879194631,8
2267.txt,0.0,0
2268.txt,0.0,0
2269.txt,0.07668711656441718,1
2271.txt,0.5509641873278237,2
2272.txt,0.0,0
2273.txt,0.6435006435006435,5
2275.txt,0.5649717514124294,7
2278.txt,0.0,0
2279.txt,0.1557632398753894,1
228.txt,0.0,0
2280.txt,5.263157894736842,16
2281.txt,0.0,0
2282.txt,2.9279279279279278,26
2283.txt,0.8658008658008658,8
2285.txt,0.45454545454545453,1
2286.txt,0.0,0
2287.txt,0.0,0
2288.txt,0.30303030303030304,2
2289.txt,0.22624434389140274,2
2291.txt,0.0,0
2292.txt,0.4120879120879121,3
2294.txt,0.45662100456621,9
2295.txt,0.0,0
2296.txt,2.2222222222222223,8
2297.txt,0.0,0
2298.txt,0.0,0
2299.txt,0.0,0
23.txt,2.6595744680851063,5
230.txt,0.4038179148311307,11
2300.txt,0.0,0
2301.txt,0.8902077151335311,3
2302.txt,6.6006600660066,40
2303.txt,0.0,0
2304.txt,0.0,0
2305.txt,1.3215859030837005,3
2306.txt,9.134615384615383,19
2307.txt,5.555555555555555,7
2308.txt,0.0,0
2309.txt,0.11001100110011,1
231.txt,0.0,0
2310.txt,0.0,0
2311.txt,0.0,0
2312.txt,4.40251572327044,14
2313.txt,1.9607843137254901,8
2314.txt,3.5294117647058822,18
2316.txt,0.1893939393939394,1
2317.txt,0.0,0
2318.txt,0.10298661174047373,1
2319.txt,0.0,0
2321.txt,5.014326647564469,35
2323.txt,0.0,0
2324.txt,0.2890173410404624,2
2325.txt,0.4556752278376139,11
2326.txt,0.0,0
2327.txt,0.06414368184733803,1
2328.txt,1.0232558139534882,11
2329.txt,0.6180469715698393,5
233.txt,2.7027027027027026,82
2330.txt,0.30816640986132515,2
2331.txt,3.9671682626538987,29
2332.txt,0.3076923076923077,2
2333.txt,0.07886435331230283,1
2334.txt,0.0,0
2335.txt,0.05213764337851929,1
2336.txt,5.037313432835821,27
2337.txt,6.167400881057269,14
2338.txt,0.25,1
2339.txt,0.1443001443001443,1
234.txt,0.07052186177715092,1
2340.txt,0.14326647564469913,1
2341.txt,0.0,0
2342.txt,0.3546099290780142,1
2343.txt,0.0,0
2345.txt,6.081081081081082,18
2346.txt,0.0,0
2348.txt,0.0,0
2349.txt,0.0,0
235.txt,0.23364485981308408,1
2350.txt,0.0,0
2351.txt,0.047136460051850106,2
2352.txt,0.0,0
2353.txt,0.6681514476614699,3
2354.txt,0.0024787324753613995,5
2356.txt,0.6544502617801047,15
2357.txt,0.8333333333333334,1
2358.txt,2.75974025974026,17
2359.txt,0.7352941176470588,2
236.txt,0.09615384615384616,1
2360.txt,0.0,0
2361.txt,0.9925558312655087,4
2362.txt,5.526770293609672,32
2363.txt,0.0,0
2365.txt,0.0,0
2366.txt,0.0,0
2368.txt,0.11389521640091116,1
2369.txt,3.6585365853658534,9
2370.txt,0.0,0
2371.txt,0.0,0
2372.txt,0.05669362763625369,15
2375.txt,0.303951367781155,1
2376.txt,2.8846153846153846,6
2377.txt,0.0,0
2379.txt,3.402061855670103,66
238.txt,1.608910891089109,13
2380.txt,0.17482517482517482,1
2381.txt,0.003614610254649293,4
2382.txt,0.3558718861209964,1
2383.txt,2.2181146025878005,12
2385.txt,0.07159050232669133,6
2386.txt,0.0,0
2387.txt,0.0,0
2388.txt,0.14104372355430184,1
2389.txt,0.0,0
239.txt,4.166666666666666,1
2390.txt,0.0,0
2391.txt,0.0,0
2393.txt,0.05103342689461597,2
2394.txt,0.17139592458579317,9
2395.txt,1.634472511144131,11
2396.txt,0.0,0
2397.txt,0.0,0
2399.txt,1.8433179723502304,8
24.txt,1.694915254237288,4
240.txt,4.884318766066838,19
2400.txt,0.0,0
2401.txt,0.3144654088050315,1
2402.txt,0.0,0
2403.txt,0.0,0
2404.txt,4.545454545454546,1
2405.txt,0.0,0
2406.txt,0.0,0
2407.txt,0.21598272138228944,1
2408.txt,0.7676203768318213,11
2409.txt,0.3875968992248062,1
241.txt,0.7541478129713424,5
2410.txt,3.6887316826680143,73
2411.txt,6.045340050377834,24
2412.txt,0.1272264631043257,1
2413.txt,0.0,0
2414.txt,0.10256410256410256,1
2415.txt,2.941176470588235,1
2417.txt,0.0,0
2418.txt,0.033967391304347824,1
2419.txt,0.5366726296958855,3
242.txt,0.34892737141380203,54
2420.txt,0.0,0
2421.txt,1.1891891891891893,33
2423.txt,0.0,0
2424.txt,1.9973368841544608,15
2426.txt,0.0,0
2427.txt,0.0,0
2428.txt,2.631578947368421,1
243.txt,1.4285714285714286,3
2430.txt,0.0,0
2431.txt,0.0,0
2432.txt,0.3861003861003861,2
2433.txt,0.0,0
2434.txt,0.0,0
2435.txt,0.0,0
2436.txt,0.11017260374586854,3
2437.txt,0.0,0
2438.txt,2.3346303501945527,6
2439.txt,0.6066734074823054,6
244.txt,0.0,0
2441.txt,0.2808988764044944,4
2442.txt,2.3703703703703702,16
2443.txt,0.6912442396313364,3
2445.txt,0.0,0
2446.txt,0.5240174672489083,6
2447.txt,0.0,0
2448.txt,0.0,0
2449.txt,0.4158004158004158,2
2451.txt,0.0,0
2452.txt,0.0,0
2453.txt,0.0,0
2455.txt,2.5,8
2457.txt,0.13333333333333333,1
2458.txt,0.0,0
2459.txt,0.29069767441860467,2
2460.txt,0.7444168734491315,3
2461.txt,0.7462686567164178,12
2462.txt,1.5283842794759825,14
2463.txt,0.0,0
2464.txt,8.135593220338983,24
2465.txt,4.743540300809872,123
2466.txt,0.0,0
2467.txt,0.5128205128205128,2
2468.txt,7.142857142857142,3
2469.txt,1.636904761904762,11
247.txt,0.0,0
2471.txt,2.185792349726776,4
2472.txt,0.12916559028674762,5
2473.txt,0.0,0
2474.txt,2.3195876288659796,9
2476.txt,5.304518664047151,27
2477.txt,1.146131805157593,4
2478.txt,2.3887973640856672,29
2479.txt,0.5773672055427251,5
248.txt,2.460850111856823,11
2480.txt,0.0,0
2481.txt,0.0,0
2482.txt,5.649717514124294,10
2483.txt,0.0,0
2485.txt,5.2924791086350975,19
2486.txt,0.2967359050445104,1
2488.txt,2.4444444444444446,22
2489.txt,0.9922822491730982,9
249.txt,0.14285714285714285,1
2490.txt,4.672897196261682,15
2491.txt,0.48426150121065376,2
2493.txt,7.792207792207792,6
2494.txt,0.628930817610063,1
2495.txt,0.1579778830963665,1
2496.txt,0.0,0
2497.txt,0.0,0
2498.txt,0.0,0
250.txt,0.0,0
2500.txt,0.0,0
2502.txt,0.12315270935960591,1
2503.txt,0.4405286343612335,11
2504.txt,2.9197080291970803,8
2505.txt,0.16286644951140067,3
2507.txt,0.0,0
2509.txt,0.0,0
251.txt,0.0,0
2510.txt,3.121387283236994,27
2511.txt,0.0,0
2512.txt,0.0,0
2513.txt,0.7391763463569165,7
2515.txt,0.5651998385143319,14
2516.txt,2.7659574468085104,26
2517.txt,4.970178926441352,25
2518.txt,2.564102564102564,1
252.txt,0.04100041000410004,1
2520.txt,0.0,0
2521.txt,0.0,0
2522.txt,0.0,0
2523.txt,0.0,0
2524.txt,0.0,0
2525.txt,0.31512605042016806,3
2526.txt,0.0,0
2528.txt,2.5,7
253.txt,0.0,0
2530.txt,6.349206349206349,12
2531.txt,1.006711409395973,3
2535.txt,1.3559322033898304,4
2536.txt,0.27137042062415195,2
2537.txt,0.0,0
2538.txt,0.0,0
2539.txt,0.3305785123966942,2
254.txt,4.761904761904762,1
2542.txt,0.0,0
2544.txt,0.0,0
2546.txt,2.1505376344086025,4
2547.txt,0.0,0
2548.txt,1.345291479820628,15
2549.txt,0.0,0
2550.txt,2.8125,9
2551.txt,1.9822282980177717,29
2552.txt,0.0,0
2553.txt,0.0,0
2554.txt,1.3245033112582782,4
2555.txt,0.0,0
2557.txt,10.69182389937107,17
2558.txt,0.0,0
256.txt,0.23696682464454977,1
2560.txt,0.0,0
2561.txt,0.0,0
2562.txt,0.0,0
2563.txt,0.0,0
2564.txt,0.9225092250922509,5
2565.txt,0.0,0
2566.txt,3.979460847240052,31
2568.txt,0.0,0
2569.txt,0.5494505494505495,1
257.txt,3.879849812265332,31
2571.txt,0.0,0
2573.txt,7.6923076923076925,1
2574.txt,0.0,0
2575.txt,0.0,0
2576.txt,0.0,0
2577.txt,2.0905923344947737,6
2578.txt,0.9803921568627451,3
2579.txt,0.0,0
258.txt,0.0,0
2580.txt,0.0,0
2583.txt,1.9753086419753085,24
2584.txt,0.8547008547008548,5
2585.txt,0.13395847287340923,2
2587.txt,0.0,0
2588.txt,2.414486921529175,12
259.txt,0.09718172983479105,1
2590.txt,0.45977011494252873,2
2591.txt,0.0,0
2592.txt,0.41118421052631576,5
2593.txt,5.02092050209205,12
2594.txt,0.0,0
2595.txt,0.0,0
2596.txt,0.08038585209003216,1
2597.txt,4.301075268817205,4
2598.txt,0.7159904534606205,3
2599.txt,1.7647058823529411,6
26.txt,0.0,0
2600.txt,0.12391573729863693,1
2602.txt,0.2770083102493075,2
2603.txt,6.6115702479338845,16
2604.txt,2.433628318584071,11
2605.txt,0.0,0
2606.txt,0.0,0
2607.txt,0.12531328320802004,1
2608.txt,0.0,0
2609.txt,0.18484288354898337,11
2610.txt,0.0,0
2612.txt,0.0,0
2614.txt,0.0,0
2616.txt,0.0,0
2618.txt,0.5076142131979695,3
262.txt,0.7894736842105263,6
2620.txt,0.546448087431694,3
2621.txt,1.5856236786469344,15
2622.txt,0.48543689320388345,4
2623.txt,0.0,0
2625.txt,0.0,0
2626.txt,0.08700191404210893,5
2628.txt,0.0,0
2629.txt,2.532228360957643,55
263.txt,0.19607843137254902,2
2630.txt,0.0,0
2631.txt,0.19474196689386564,2
2632.txt,0.0,0
2634.txt,1.405152224824356,12
2638.txt,0.0,0
2639.txt,0.0,0
2640.txt,2.9064486830154403,32
2641.txt,0.19349845201238391,5
2643.txt,0.022893772893772892,1
2644.txt,6.0606060606060606,8
2645.txt,0.39603960396039606,2
2646.txt,4.784130688448075,82
2647.txt,0.2352941176470588,1
265.txt,1.4794520547945205,54
2650.txt,1.1904761904761905,3
2651.txt,4.918032786885246,15
2652.txt,0.0,0
2653.txt,0.5235602094240838,2
2654.txt,0.4830917874396135,1
2655.txt,8.520179372197308,19
2656.txt,0.0,0
2657.txt,0.0,0
2658.txt,0.0,0
2659.txt,0.4424778761061947,2
266.txt,0.0,0
2660.txt,0.0,0
2661.txt,0.0,0
2662.txt,0.3331482509716824,6
2663.txt,0.0,0
2664.txt,2.329450915141431,14
2665.txt,0.0,0
2666.txt,0.23148148148148145,1
2668.txt,0.0,0
2669.txt,6.6339066339066335,27
267.txt,0.0,0
2670.txt,0.09839291571006888,3
2671.txt,0.0,0
2672.txt,0.0,0
2676.txt,6.68693009118541,22
2677.txt,0.22522522522522523,6
2678.txt,0.0,0
2679.txt,5.7912457912457915,86
268.txt,0.0,0
2680.txt,10.144927536231885,14
2681.txt,0.0,0
2683.txt,0.0,0
2684.txt,4.8,30
2685.txt,0.0,0
2686.txt,1.910828025477707,9
2688.txt,0.26041666666666663,2
2689.txt,0.30546009927453227,32
269.txt,0.0,0
2690.txt,0.0,0
2691.txt,4.022988505747127,14
2692.txt,1.9538188277087036,11
2693.txt,0.7621951219512195,5
2694.txt,0.0,0
2695.txt,0.0,0
2696.txt,0.0,0
2697.txt,0.0,0
2698.txt,0.0,0
27.txt,9.187279151943462,26
270.txt,4.761904761904762,27
2701.txt,0.8849557522123894,11
2702.txt,0.0649772579597141,1
2703.txt,0.04158004158004158,3
2704.txt,10.588235294117647,18
2706.txt,0.5700123915737298,23
2707.txt,0.0,0
2708.txt,1.1686143572621035,7
2709.txt,0.0,0
2710.txt,1.6666666666666667,4
2711.txt,2.1551724137931036,30
2712.txt,0.0,0
2713.txt,0.44994375703037126,4
2714.txt,0.0,0
2716.txt,0.2352941176470588,1
2717.txt,4.147465437788019,9
2718.txt,0.7425742574257426,3
2719.txt,0.0,0
272.txt,0.0,0
2720.txt,1.9390581717451523,14
2722.txt,2.094240837696335,32
2724.txt,0.7299270072992701,2
2725.txt,0.026065424214779094,2
2726.txt,0.0,0
2727.txt,0.0,0
2729.txt,5.524861878453039,20
273.txt,0.0,0
2730.txt,0.0,0
2735.txt,1.6528925619834711,8
2737.txt,0.8075370121130552,6
2738.txt,0.3076923076923077,1
2739.txt,0.0,0
274.txt,5.64373897707231,32
2740.txt,0.5617977528089888,1
2742.txt,0.0,0
2743.txt,0.0,0
2744.txt,0.0,0
2745.txt,0.7751937984496124,2
2746.txt,0.0,0
2747.txt,0.0,0
2748.txt,0.0,0
2749.txt,6.26865671641791,21
275.txt,0.0,0
2750.txt,0.6791171477079796,8
2751.txt,0.0,0
2752.txt,0.0,0
2753.txt,0.0,0
2754.txt,3.7356321839080464,13
2755.txt,5.2924791086350975,19
2757.txt,1.0752688172043012,4
2758.txt,0.0,0
2759.txt,0.0,0
2761.txt,0.5333333333333333,2
2762.txt,0.0,0
2763.txt,1.466275659824047,5
2765.txt,0.0,0
2767.txt,0.7518796992481203,2
2768.txt,0.0,0
2769.txt,0.0,0
277.txt,0.3205128205128205,2
2770.txt,4.84027105517909,50
2771.txt,0.0,0
2772.txt,0.0,0
2773.txt,0.0,0
2774.txt,0.0,0
2775.txt,0.0,0
2776.txt,0.0,0
2779.txt,0.0,0
2780.txt,1.6216216216216217,15
2782.txt,3.787878787878788,5
2783.txt,0.0,0
2784.txt,0.0,0
2786.txt,4.805491990846682,21
2787.txt,0.0,0
2788.txt,4.444444444444445,4
2789.txt,0.3597122302158274,3
279.txt,0.16863406408094433,1
2790.txt,0.4778972520908005,4
2795.txt,2.0146520146520146,11
2797.txt,0.0,0
2798.txt,0.0,0
2799.txt,0.18214936247723132,1
28.txt,0.0,0
2801.txt,0.0,0
2802.txt,0.6646525679758308,11
2803.txt,0.1984126984126984,2
2805.txt,0.0,0
2806.txt,0.0,0
2807.txt,0.2554278416347382,4
2808.txt,0.3597122302158274,2
2809.txt,0.06662225183211193,1
281.txt,0.5830903790087464,6
2810.txt,0.010871928680147858,1
2811.txt,0.0,0
2813.txt,1.7123287671232876,5
2814.txt,1.1780104712041886,9
2815.txt,0.5177514792899409,14
2816.txt,1.8963337547408345,15
2817.txt,2.7210884353741496,16
2818.txt,0.0,0
2819.txt,0.3536067892503536,40
282.txt,0.0,0
2820.txt,8.205128205128204,16
2821.txt,0.5822416302765648,32
2822.txt,2.8384279475982535,13
2823.txt,0.3448275862068966,1
2824.txt,0.0,0
2825.txt,8.270676691729323,22
2826.txt,4.146730462519936,26
2827.txt,0.0,0
2828.txt,0.8130081300813009,1
2829.txt,0.0,0
283.txt,0.08568980291345331,2
2830.txt,0.0,0
2832.txt,0.0,0
2833.txt,0.0,0
2834.txt,0.0,0
2835.txt,0.5249343832020997,2
2836.txt,0.0,0
2837.txt,0.16366612111292964,2
2838.txt,0.0,0
2839.txt,0.628930817610063,3
2840.txt,2.0814061054579094,45
2841.txt,4.433497536945813,18
2843.txt,0.8091706001348618,12
2844.txt,0.0,0
2846.txt,0.0,0
2847.txt,0.0,0
2848.txt,0.6191950464396285,4
2849.txt,0.0,0
285.txt,0.18587360594795538,2
2850.txt,1.6241299303944314,7
2851.txt,0.0,0
2852.txt,2.3622047244094486,3
2853.txt,0.0,0
2854.txt,0.0,0
2855.txt,0.0,0
2856.txt,2.011922503725782,27
2857.txt,0.0,0
2858.txt,0.9174311926605505,7
2859.txt,0.07892659826361484,1
286.txt,0.07662835249042146,1
2860.txt,0.0,0
2861.txt,0.08928571428571429,1
2863.txt,1.7825311942959003,10
2864.txt,0.0,0
2865.txt,0.0,0
2866.txt,0.0,0
2867.txt,2.065167508031207,45
2868.txt,0.0,0
2869.txt,0.0,0
287.txt,0.05767012687427912,1
2870.txt,1.4492753623188406,2
2871.txt,3.619909502262444,16
2873.txt,0.0,0
2874.txt,0.0,0
2875.txt,16.528925619834713,20
2876.txt,0.0,0
2877.txt,0.0,0
2878.txt,4.10958904109589,15
2879.txt,0.8902077151335311,3
288.txt,0.2862595419847328,3
2880.txt,0.328515111695138,20
2881.txt,2.592087312414734,38
2882.txt,0.0,0
2883.txt,0.1724137931034483,1
2884.txt,0.3787878787878788,7
2885.txt,2.8268551236749118,8
2886.txt,0.0,0
2887.txt,0.30816640986132515,2
2888.txt,9.497206703910614,34
2889.txt,0.0,0
2890.txt,0.0375727972947586,2
2891.txt,1.7595307917888565,6
2892.txt,0.1567398119122257,1
2893.txt,2.8625954198473282,15
2894.txt,0.0947268708556994,3
2895.txt,0.0,0
2897.txt,0.11072664359861592,8
2898.txt,0.0,0
2899.txt,0.0,0
29.txt,4.123711340206185,8
2900.txt,0.5494505494505495,2
2901.txt,0.7246376811594203,4
2902.txt,0.8620689655172413,3
2903.txt,0.625,1
2904.txt,0.425531914893617,1
2905.txt,0.0,0
2906.txt,0.0,0
2907.txt,0.0,0
2908.txt,1.478743068391867,8
2909.txt,0.3341687552213868,4
291.txt,0.21953896816684962,2
2910.txt,0.0,0
2911.txt,0.4274809160305344,14
2912.txt,0.0,0
2913.txt,2.072538860103627,24
2914.txt,2.6515151515151514,14
2915.txt,2.0408163265306123,4
2916.txt,0.6907137375287797,9
2917.txt,0.0,0
2918.txt,0.25316455696202533,1
2919.txt,0.05669362763625369,15
292.txt,0.0,0
2921.txt,0.0,0
2922.txt,0.38293216630196936,7
2923.txt,2.763819095477387,11
2924.txt,0.0,0
2925.txt,0.0,0
2926.txt,0.0,0
2927.txt,0.0,0
2928.txt,0.0,0
293.txt,3.5919540229885056,25
2930.txt,5.901639344262295,18
2931.txt,0.0,0
2932.txt,0.5390835579514826,2
2933.txt,0.0,0
2934.txt,0.37974683544303794,3
2935.txt,0.041413583655438985,3
2936.txt,4.615384615384616,24
2937.txt,2.73109243697479,13
2938.txt,0.26041666666666663,1
294.txt,0.7042253521126761,2
2940.txt,1.1920529801324504,18
2941.txt,4.761904761904762,2
2942.txt,0.0,0
2943.txt,0.0,0
2947.txt,0.10465724751439037,4
2949.txt,5.825242718446602,6
295.txt,0.0,0
2950.txt,0.0,0
2951.txt,2.4397972116603297,77
2952.txt,1.6064257028112447,4
2953.txt,0.0,0
2954.txt,0.13063357282821686,2
2955.txt,0.0,0
2956.txt,3.0959752321981426,20
2957.txt,3.2846715328467155,9
2958.txt,4.0,1
2959.txt,0.09945300845350571,2
296.txt,0.0,0
2960.txt,0.0,0
2961.txt,0.10893246187363835,1
2962.txt,0.0,0
2963.txt,0.1404494382022472,1
2964.txt,0.5905511811023622,3
2966.txt,3.007518796992481,4
2967.txt,0.0,0
2968.txt,0.7518796992481203,1
297.txt,0.41528239202657813,15
2970.txt,0.0,0
2971.txt,8.216783216783217,47
2972.txt,6.222222222222222,28
2974.txt,0.0,0
2975.txt,0.0,0
2976.txt,0.0,0
2979.txt,0.0,0
298.txt,11.029411764705882,30
2980.txt,0.0,0
2981.txt,0.0,0
2982.txt,0.021635655560363478,1
2983.txt,0.0,0
2984.txt,0.0,0
2985.txt,0.0,0
2986.txt,5.61122244488978,28
2987.txt,0.09817155479199902,8
2988.txt,0.0,0
2989.txt,0.0,0
299.txt,0.0,0
2990.txt,0.0,0
2991.txt,0.0,0
2992.txt,6.198347107438017,30
2993.txt,0.24479804161566704,2
2995.txt,0.0,0
2996.txt,0.18018018018018017,1
2997.txt,0.28169014084507044,3
2998.txt,1.6666666666666667,3
2999.txt,2.3255813953488373,1
3.txt,0.17889087656529518,1
3000.txt,0.0,0
3002.txt,0.7832898172323759,3
3003.txt,0.0,0
3004.txt,0.0,0
3005.txt,0.0,0
3006.txt,0.0,0
3007.txt,0.8086253369272237,3
3008.txt,0.0,0
3009.txt,0.0,0
301.txt,2.631578947368421,12
3011.txt,0.0,0
3012.txt,0.0,0
3013.txt,0.20533880903490762,1
3014.txt,1.19815668202765,13
3015.txt,0.0,0
3016.txt,0.0,0
3017.txt,7.465618860510806,38
3018.txt,0.0,0
3019.txt,5.8495821727019495,63
3020.txt,0.9708737864077669,3
3025.txt,0.31645569620253167,1
3026.txt,0.05042757273513846,95
3027.txt,0.411522633744856,1
3028.txt,0.0,0
3029.txt,0.0,0
303.txt,1.9157088122605364,25
3031.txt,0.03759398496240602,1
3032.txt,0.0,0
3033.txt,0.0,0
3035.txt,0.0,0
3036.txt,0.0,0
3038.txt,0.0,0
3039.txt,0.0,0
304.txt,1.440922190201729,5
3042.txt,0.40650406504065045,2
3043.txt,3.428571428571429,6
3044.txt,0.0,0
3045.txt,0.0,0
3046.txt,0.0,0
3048.txt,0.6741573033707865,3
305.txt,0.0,0
3051.txt,0.0,0
3052.txt,0.0,0
3053.txt,0.0,0
3054.txt,1.5202702702702704,9
3055.txt,0.0,0
3056.txt,0.0,0
3057.txt,3.565768621236133,45
3058.txt,1.1764705882352942,4
3059.txt,0.0,0
306.txt,0.5952380952380952,1
3060.txt,0.4028197381671702,4
3061.txt,0.12886597938144329,1
3064.txt,0.2801120448179272,1
3065.txt,0.0,0
3066.txt,0.0,0
3067.txt,13.20754716981132,7
3068.txt,5.1020408163265305,10
3069.txt,0.1182033096926714,1
307.txt,4.213483146067416,15
3070.txt,4.770318021201414,27
3071.txt,0.36496350364963503,1
3072.txt,1.2605042016806722,24
3073.txt,0.19685039370078738,2
3074.txt,6.557377049180328,4
3075.txt,0.0,0
3078.txt,0.0,0
3079.txt,0.0,0
308.txt,0.18099547511312217,2
3080.txt,0.0,0
3081.txt,4.375,7
3082.txt,5.225653206650831,22
3083.txt,2.3872679045092835,9
3084.txt,2.215568862275449,37
3085.txt,3.881987577639751,25
3086.txt,0.0,0
3088.txt,0.0,0
3089.txt,0.15479876160990713,1
309.txt,0.11194029850746269,3
3090.txt,0.0,0
3091.txt,1.2396694214876034,3
3092.txt,1.486988847583643,16
3093.txt,2.7255029201817003,42
3095.txt,2.6881720430107525,5
3096.txt,0.0,0
3097.txt,0.0,0
3098.txt,6.329113924050633,10
31.txt,0.0,0
310.txt,0.8823529411764706,3
3101.txt,0.18761726078799248,1
3102.txt,4.337349397590361,54
3103.txt,0.6172839506172839,1
3104.txt,0.0,0
3105.txt,0.0,0
3106.txt,0.0,0
3107.txt,0.1434720229555237,1
3108.txt,3.4482758620689653,1
3109.txt,0.6313131313131313,10
3113.txt,0.2617801047120419,1
3114.txt,1.477832512315271,6
3115.txt,0.0,0
3117.txt,9.395973154362416,14
3118.txt,0.9592326139088728,4
3119.txt,0.0,0
3120.txt,0.0,0
3121.txt,0.411522633744856,7
3122.txt,4.962779156327544,20
3123.txt,0.16155088852988692,1
3124.txt,0.12330456226880394,1
3125.txt,1.5625,11
3126.txt,3.196022727272727,45
3127.txt,0.0,0
3128.txt,2.3238380809595203,31
313.txt,0.0,0
3130.txt,0.9090909090909091,8
3131.txt,0.11273957158962795,1
3132.txt,0.0,0
3133.txt,0.4571428571428572,8
3134.txt,0.0,0
3135.txt,0.0,0
3136.txt,0.040032025620496396,2
3137.txt,0.020230629172567266,1
3138.txt,0.0,0
3139.txt,1.1482254697286012,11
3140.txt,3.3527696793002915,23
3142.txt,0.3076923076923077,1
